state,county_name,candidate,party,mode,votes,Total Votes
New Hampshire,groton,Kelly Ayotte,Republican,total,186,328
New Hampshire,groton,Chabot,Libertarian,total,5,328
New Hampshire,groton,Day,Independent,total,18,328
New Hampshire,groton,Maggie Hassan,Democratic,total,119,328
New Hampshire,lisbon,Kelly Ayotte,Republican,total,383,718
New Hampshire,lisbon,Chabot,Libertarian,total,25,718
New Hampshire,lisbon,Day,Independent,total,19,718
New Hampshire,lisbon,Maggie Hassan,Democratic,total,290,718
New Hampshire,lisbon,Scatter,Other,total,1,718
New Hampshire,hebron,Kelly Ayotte,Republican,total,283,441
New Hampshire,hebron,Chabot,Libertarian,total,1,441
New Hampshire,hebron,Day,Independent,total,4,441
New Hampshire,hebron,Maggie Hassan,Democratic,total,153,441
New Hampshire,benton,Kelly Ayotte,Republican,total,105,190
New Hampshire,benton,Chabot,Libertarian,total,2,190
New Hampshire,benton,Day,Independent,total,4,190
New Hampshire,benton,Maggie Hassan,Democratic,total,79,190
New Hampshire,ellsworth,Kelly Ayotte,Republican,total,22,55
New Hampshire,ellsworth,Chabot,Libertarian,total,2,55
New Hampshire,ellsworth,Day,Independent,total,1,55
New Hampshire,ellsworth,Maggie Hassan,Democratic,total,30,55
New Hampshire,bath,Kelly Ayotte,Republican,total,314,549
New Hampshire,bath,Chabot,Libertarian,total,9,549
New Hampshire,bath,Day,Independent,total,13,549
New Hampshire,bath,Maggie Hassan,Democratic,total,213,549
New Hampshire,hanover,Kelly Ayotte,Republican,total,1646,7761
New Hampshire,hanover,Chabot,Libertarian,total,72,7761
New Hampshire,hanover,Day,Independent,total,51,7761
New Hampshire,hanover,Maggie Hassan,Democratic,total,5992,7761
New Hampshire,haverhill,Kelly Ayotte,Republican,total,1238,2140
New Hampshire,haverhill,Chabot,Libertarian,total,51,2140
New Hampshire,haverhill,Day,Independent,total,76,2140
New Hampshire,haverhill,Maggie Hassan,Democratic,total,774,2140
New Hampshire,haverhill,Scatter,Other,total,1,2140
New Hampshire,littleton,Kelly Ayotte,Republican,total,1541,2914
New Hampshire,littleton,Chabot,Libertarian,total,41,2914
New Hampshire,littleton,Day,Independent,total,82,2914
New Hampshire,littleton,Maggie Hassan,Democratic,total,1250,2914
New Hampshire,grafton,Kelly Ayotte,Republican,total,367,713
New Hampshire,grafton,Chabot,Libertarian,total,27,713
New Hampshire,grafton,Day,Independent,total,32,713
New Hampshire,grafton,Maggie Hassan,Democratic,total,286,713
New Hampshire,grafton,Scatter,Other,total,1,713
New Hampshire,ashland,Kelly Ayotte,Republican,total,531,1111
New Hampshire,ashland,Chabot,Libertarian,total,17,1111
New Hampshire,ashland,Day,Independent,total,26,1111
New Hampshire,ashland,Maggie Hassan,Democratic,total,536,1111
New Hampshire,ashland,Scatter,Other,total,1,1111
New Hampshire,alexandria,Kelly Ayotte,Republican,total,523,952
New Hampshire,alexandria,Chabot,Libertarian,total,24,952
New Hampshire,alexandria,Day,Independent,total,26,952
New Hampshire,alexandria,Maggie Hassan,Democratic,total,379,952
New Hampshire,campton,Kelly Ayotte,Republican,total,893,1920
New Hampshire,campton,Chabot,Libertarian,total,44,1920
New Hampshire,campton,Day,Independent,total,48,1920
New Hampshire,campton,Maggie Hassan,Democratic,total,931,1920
New Hampshire,campton,Scatter,Other,total,4,1920
New Hampshire,dorchester,Kelly Ayotte,Republican,total,121,212
New Hampshire,dorchester,Chabot,Libertarian,total,11,212
New Hampshire,dorchester,Day,Independent,total,8,212
New Hampshire,dorchester,Maggie Hassan,Democratic,total,72,212
New Hampshire,franconia,Kelly Ayotte,Republican,total,278,736
New Hampshire,franconia,Chabot,Libertarian,total,5,736
New Hampshire,franconia,Day,Independent,total,6,736
New Hampshire,franconia,Maggie Hassan,Democratic,total,447,736
New Hampshire,holderness,Kelly Ayotte,Republican,total,592,1315
New Hampshire,holderness,Chabot,Libertarian,total,13,1315
New Hampshire,holderness,Day,Independent,total,19,1315
New Hampshire,holderness,Maggie Hassan,Democratic,total,691,1315
New Hampshire,landaff,Kelly Ayotte,Republican,total,146,218
New Hampshire,landaff,Chabot,Libertarian,total,1,218
New Hampshire,landaff,Day,Independent,total,9,218
New Hampshire,landaff,Maggie Hassan,Democratic,total,62,218
New Hampshire,lyman,Kelly Ayotte,Republican,total,182,325
New Hampshire,lyman,Chabot,Libertarian,total,4,325
New Hampshire,lyman,Day,Independent,total,6,325
New Hampshire,lyman,Maggie Hassan,Democratic,total,131,325
New Hampshire,lyman,Scatter,Other,total,2,325
New Hampshire,orford,Kelly Ayotte,Republican,total,294,733
New Hampshire,orford,Chabot,Libertarian,total,12,733
New Hampshire,orford,Day,Independent,total,20,733
New Hampshire,orford,Maggie Hassan,Democratic,total,407,733
New Hampshire,piermont,Kelly Ayotte,Republican,total,172,398
New Hampshire,piermont,Chabot,Libertarian,total,8,398
New Hampshire,piermont,Day,Independent,total,11,398
New Hampshire,piermont,Maggie Hassan,Democratic,total,207,398
New Hampshire,rumney,Kelly Ayotte,Republican,total,448,881
New Hampshire,rumney,Chabot,Libertarian,total,19,881
New Hampshire,rumney,Day,Independent,total,24,881
New Hampshire,rumney,Maggie Hassan,Democratic,total,390,881
New Hampshire,sugar hill,Kelly Ayotte,Republican,total,189,428
New Hampshire,sugar hill,Chabot,Libertarian,total,7,428
New Hampshire,sugar hill,Day,Independent,total,5,428
New Hampshire,sugar hill,Maggie Hassan,Democratic,total,227,428
New Hampshire,thornton,Kelly Ayotte,Republican,total,673,1501
New Hampshire,thornton,Chabot,Libertarian,total,38,1501
New Hampshire,thornton,Day,Independent,total,40,1501
New Hampshire,thornton,Maggie Hassan,Democratic,total,750,1501
New Hampshire,waterville valley,Kelly Ayotte,Republican,total,124,269
New Hampshire,waterville valley,Chabot,Libertarian,total,1,269
New Hampshire,waterville valley,Day,Independent,total,2,269
New Hampshire,waterville valley,Maggie Hassan,Democratic,total,142,269
New Hampshire,wentworth,Kelly Ayotte,Republican,total,317,529
New Hampshire,wentworth,Chabot,Libertarian,total,8,529
New Hampshire,wentworth,Day,Independent,total,14,529
New Hampshire,wentworth,Maggie Hassan,Democratic,total,190,529
New Hampshire,litchfield,Kelly Ayotte,Republican,total,2813,4912
New Hampshire,litchfield,Chabot,Libertarian,total,72,4912
New Hampshire,litchfield,Day,Independent,total,101,4912
New Hampshire,litchfield,Maggie Hassan,Democratic,total,1926,4912
New Hampshire,sharon,Kelly Ayotte,Republican,total,104,245
New Hampshire,sharon,Chabot,Libertarian,total,9,245
New Hampshire,sharon,Day,Independent,total,3,245
New Hampshire,sharon,Maggie Hassan,Democratic,total,129,245
New Hampshire,windsor,Kelly Ayotte,Republican,total,77,122
New Hampshire,windsor,Chabot,Libertarian,total,1,122
New Hampshire,windsor,Day,Independent,total,9,122
New Hampshire,windsor,Maggie Hassan,Democratic,total,35,122
New Hampshire,wilton,Kelly Ayotte,Republican,total,1061,2267
New Hampshire,wilton,Chabot,Libertarian,total,64,2267
New Hampshire,wilton,Day,Independent,total,67,2267
New Hampshire,wilton,Maggie Hassan,Democratic,total,1075,2267
New Hampshire,milford,Kelly Ayotte,Republican,total,3964,8236
New Hampshire,milford,Chabot,Libertarian,total,185,8236
New Hampshire,milford,Day,Independent,total,216,8236
New Hampshire,milford,Maggie Hassan,Democratic,total,3866,8236
New Hampshire,milford,Scatter,Other,total,5,8236
New Hampshire,hillsborough,Kelly Ayotte,Republican,total,1502,2989
New Hampshire,hillsborough,Chabot,Libertarian,total,76,2989
New Hampshire,hillsborough,Day,Independent,total,89,2989
New Hampshire,hillsborough,Maggie Hassan,Democratic,total,1322,2989
New Hampshire,hancock,Kelly Ayotte,Republican,total,487,1219
New Hampshire,hancock,Chabot,Libertarian,total,12,1219
New Hampshire,hancock,Day,Independent,total,15,1219
New Hampshire,hancock,Maggie Hassan,Democratic,total,705,1219
New Hampshire,mason,Kelly Ayotte,Republican,total,511,850
New Hampshire,mason,Chabot,Libertarian,total,30,850
New Hampshire,mason,Day,Independent,total,17,850
New Hampshire,mason,Maggie Hassan,Democratic,total,292,850
New Hampshire,bedford,Kelly Ayotte,Republican,total,8008,13533
New Hampshire,bedford,Chabot,Libertarian,total,152,13533
New Hampshire,bedford,Day,Independent,total,188,13533
New Hampshire,bedford,Maggie Hassan,Democratic,total,5183,13533
New Hampshire,bedford,Scatter,Other,total,2,13533
New Hampshire,brookline,Kelly Ayotte,Republican,total,1727,3151
New Hampshire,brookline,Chabot,Libertarian,total,57,3151
New Hampshire,brookline,Day,Independent,total,48,3151
New Hampshire,brookline,Maggie Hassan,Democratic,total,1317,3151
New Hampshire,brookline,Scatter,Other,total,2,3151
New Hampshire,hudson,Kelly Ayotte,Republican,total,7150,13186
New Hampshire,hudson,Chabot,Libertarian,total,213,13186
New Hampshire,hudson,Day,Independent,total,385,13186
New Hampshire,hudson,Maggie Hassan,Democratic,total,5426,13186
New Hampshire,hudson,Scatter,Other,total,12,13186
New Hampshire,amherst,Kelly Ayotte,Republican,total,3940,7558
New Hampshire,amherst,Chabot,Libertarian,total,114,7558
New Hampshire,amherst,Day,Independent,total,98,7558
New Hampshire,amherst,Maggie Hassan,Democratic,total,3406,7558
New Hampshire,pelham,Kelly Ayotte,Republican,total,4433,7655
New Hampshire,pelham,Chabot,Libertarian,total,114,7655
New Hampshire,pelham,Day,Independent,total,213,7655
New Hampshire,pelham,Maggie Hassan,Democratic,total,2892,7655
New Hampshire,pelham,Scatter,Other,total,3,7655
New Hampshire,greenfield,Kelly Ayotte,Republican,total,414,920
New Hampshire,greenfield,Chabot,Libertarian,total,24,920
New Hampshire,greenfield,Day,Independent,total,31,920
New Hampshire,greenfield,Maggie Hassan,Democratic,total,449,920
New Hampshire,greenfield,Scatter,Other,total,2,920
New Hampshire,antrim,Kelly Ayotte,Republican,total,719,1512
New Hampshire,antrim,Chabot,Libertarian,total,38,1512
New Hampshire,antrim,Day,Independent,total,53,1512
New Hampshire,antrim,Maggie Hassan,Democratic,total,701,1512
New Hampshire,antrim,Scatter,Other,total,1,1512
New Hampshire,bennington,Kelly Ayotte,Republican,total,399,810
New Hampshire,bennington,Chabot,Libertarian,total,21,810
New Hampshire,bennington,Day,Independent,total,33,810
New Hampshire,bennington,Maggie Hassan,Democratic,total,355,810
New Hampshire,bennington,Scatter,Other,total,2,810
New Hampshire,deering,Kelly Ayotte,Republican,total,572,1055
New Hampshire,deering,Chabot,Libertarian,total,27,1055
New Hampshire,deering,Day,Independent,total,36,1055
New Hampshire,deering,Maggie Hassan,Democratic,total,418,1055
New Hampshire,deering,Scatter,Other,total,2,1055
New Hampshire,francestown,Kelly Ayotte,Republican,total,508,1032
New Hampshire,francestown,Chabot,Libertarian,total,21,1032
New Hampshire,francestown,Day,Independent,total,19,1032
New Hampshire,francestown,Maggie Hassan,Democratic,total,483,1032
New Hampshire,francestown,Scatter,Other,total,1,1032
New Hampshire,goffstown,Kelly Ayotte,Republican,total,5197,9742
New Hampshire,goffstown,Chabot,Libertarian,total,169,9742
New Hampshire,goffstown,Day,Independent,total,205,9742
New Hampshire,goffstown,Maggie Hassan,Democratic,total,4170,9742
New Hampshire,goffstown,Scatter,Other,total,1,9742
New Hampshire,greenville,Kelly Ayotte,Republican,total,447,975
New Hampshire,greenville,Chabot,Libertarian,total,31,975
New Hampshire,greenville,Day,Independent,total,50,975
New Hampshire,greenville,Maggie Hassan,Democratic,total,445,975
New Hampshire,greenville,Scatter,Other,total,2,975
New Hampshire,hollis,Kelly Ayotte,Republican,total,2738,5201
New Hampshire,hollis,Chabot,Libertarian,total,69,5201
New Hampshire,hollis,Day,Independent,total,68,5201
New Hampshire,hollis,Maggie Hassan,Democratic,total,2323,5201
New Hampshire,hollis,Scatter,Other,total,3,5201
New Hampshire,lyndeborough,Kelly Ayotte,Republican,total,526,1076
New Hampshire,lyndeborough,Chabot,Libertarian,total,28,1076
New Hampshire,lyndeborough,Day,Independent,total,42,1076
New Hampshire,lyndeborough,Maggie Hassan,Democratic,total,479,1076
New Hampshire,lyndeborough,Scatter,Other,total,1,1076
New Hampshire,merrimack,Kelly Ayotte,Republican,total,8059,15124
New Hampshire,merrimack,Chabot,Libertarian,total,227,15124
New Hampshire,merrimack,Day,Independent,total,313,15124
New Hampshire,merrimack,Maggie Hassan,Democratic,total,6520,15124
New Hampshire,merrimack,Scatter,Other,total,5,15124
New Hampshire,mont vernon,Kelly Ayotte,Republican,total,777,1538
New Hampshire,mont vernon,Chabot,Libertarian,total,26,1538
New Hampshire,mont vernon,Day,Independent,total,31,1538
New Hampshire,mont vernon,Maggie Hassan,Democratic,total,703,1538
New Hampshire,mont vernon,Scatter,Other,total,1,1538
New Hampshire,new boston,Kelly Ayotte,Republican,total,1923,3410
New Hampshire,new boston,Chabot,Libertarian,total,44,3410
New Hampshire,new boston,Day,Independent,total,80,3410
New Hampshire,new boston,Maggie Hassan,Democratic,total,1362,3410
New Hampshire,new boston,Scatter,Other,total,1,3410
New Hampshire,new ipswich,Kelly Ayotte,Republican,total,1860,2796
New Hampshire,new ipswich,Chabot,Libertarian,total,65,2796
New Hampshire,new ipswich,Day,Independent,total,88,2796
New Hampshire,new ipswich,Maggie Hassan,Democratic,total,781,2796
New Hampshire,new ipswich,Scatter,Other,total,2,2796
New Hampshire,peterborough,Kelly Ayotte,Republican,total,1362,3954
New Hampshire,peterborough,Chabot,Libertarian,total,66,3954
New Hampshire,peterborough,Day,Independent,total,72,3954
New Hampshire,peterborough,Maggie Hassan,Democratic,total,2450,3954
New Hampshire,peterborough,Scatter,Other,total,4,3954
New Hampshire,temple,Kelly Ayotte,Republican,total,442,867
New Hampshire,temple,Chabot,Libertarian,total,16,867
New Hampshire,temple,Day,Independent,total,25,867
New Hampshire,temple,Maggie Hassan,Democratic,total,384,867
New Hampshire,weare,Kelly Ayotte,Republican,total,2886,5083
New Hampshire,weare,Chabot,Libertarian,total,114,5083
New Hampshire,weare,Day,Independent,total,151,5083
New Hampshire,weare,Maggie Hassan,Democratic,total,1932,5083
New Hampshire,danbury,Kelly Ayotte,Republican,total,363,685
New Hampshire,danbury,Chabot,Libertarian,total,10,685
New Hampshire,danbury,Day,Independent,total,38,685
New Hampshire,danbury,Maggie Hassan,Democratic,total,274,685
New Hampshire,salisbury,Kelly Ayotte,Republican,total,465,821
New Hampshire,salisbury,Chabot,Libertarian,total,12,821
New Hampshire,salisbury,Day,Independent,total,21,821
New Hampshire,salisbury,Maggie Hassan,Democratic,total,323,821
New Hampshire,new london,Kelly Ayotte,Republican,total,1291,3041
New Hampshire,new london,Chabot,Libertarian,total,45,3041
New Hampshire,new london,Day,Independent,total,37,3041
New Hampshire,new london,Maggie Hassan,Democratic,total,1666,3041
New Hampshire,new london,Scatter,Other,total,2,3041
New Hampshire,andover,Kelly Ayotte,Republican,total,642,1431
New Hampshire,andover,Chabot,Libertarian,total,20,1431
New Hampshire,andover,Day,Independent,total,33,1431
New Hampshire,andover,Maggie Hassan,Democratic,total,735,1431
New Hampshire,andover,Scatter,Other,total,1,1431
New Hampshire,canterbury,Kelly Ayotte,Republican,total,723,1598
New Hampshire,canterbury,Chabot,Libertarian,total,23,1598
New Hampshire,canterbury,Day,Independent,total,27,1598
New Hampshire,canterbury,Maggie Hassan,Democratic,total,824,1598
New Hampshire,canterbury,Scatter,Other,total,1,1598
New Hampshire,bradford,Kelly Ayotte,Republican,total,478,996
New Hampshire,bradford,Chabot,Libertarian,total,25,996
New Hampshire,bradford,Day,Independent,total,19,996
New Hampshire,bradford,Maggie Hassan,Democratic,total,474,996
New Hampshire,webster,Kelly Ayotte,Republican,total,585,1162
New Hampshire,webster,Chabot,Libertarian,total,22,1162
New Hampshire,webster,Day,Independent,total,31,1162
New Hampshire,webster,Maggie Hassan,Democratic,total,524,1162
New Hampshire,pembroke,Kelly Ayotte,Republican,total,1910,4011
New Hampshire,pembroke,Chabot,Libertarian,total,80,4011
New Hampshire,pembroke,Day,Independent,total,106,4011
New Hampshire,pembroke,Maggie Hassan,Democratic,total,1908,4011
New Hampshire,pembroke,Scatter,Other,total,7,4011
New Hampshire,newbury,Kelly Ayotte,Republican,total,721,1374
New Hampshire,newbury,Chabot,Libertarian,total,10,1374
New Hampshire,newbury,Day,Independent,total,20,1374
New Hampshire,newbury,Maggie Hassan,Democratic,total,623,1374
New Hampshire,pittsfield,Kelly Ayotte,Republican,total,1041,1935
New Hampshire,pittsfield,Chabot,Libertarian,total,45,1935
New Hampshire,pittsfield,Day,Independent,total,67,1935
New Hampshire,pittsfield,Maggie Hassan,Democratic,total,779,1935
New Hampshire,pittsfield,Scatter,Other,total,3,1935
New Hampshire,sutton,Kelly Ayotte,Republican,total,594,1246
New Hampshire,sutton,Chabot,Libertarian,total,17,1246
New Hampshire,sutton,Day,Independent,total,20,1246
New Hampshire,sutton,Maggie Hassan,Democratic,total,615,1246
New Hampshire,northfield,Kelly Ayotte,Republican,total,1205,2359
New Hampshire,northfield,Chabot,Libertarian,total,48,2359
New Hampshire,northfield,Day,Independent,total,81,2359
New Hampshire,northfield,Maggie Hassan,Democratic,total,1023,2359
New Hampshire,northfield,Scatter,Other,total,2,2359
New Hampshire,hopkinton,Kelly Ayotte,Republican,total,1649,3950
New Hampshire,hopkinton,Chabot,Libertarian,total,45,3950
New Hampshire,hopkinton,Day,Independent,total,49,3950
