state,county_name,candidate,party,mode,votes,Total Votes
Alaska,district 8,"Souphanavong, Bernie",New alliance,absentee,30,7742
Alaska,district 8,"Young, Don",Republican,absentee,724,7742
Alaska,district 8,Write in,Other,early,6,7742
Alaska,district 8,"Lindbeck, Steve",Democratic,early,360,7742
Alaska,district 8,"McDermott, Jim C.",Libertarian,early,178,7742
Alaska,district 8,"Souphanavong, Bernie",New alliance,early,30,7742
Alaska,district 8,"Young, Don",Republican,early,838,7742
Alaska,district 9,Write in,Other,regular,36,8604
Alaska,district 9,"Lindbeck, Steve",Democratic,regular,1297,8604
Alaska,district 9,"McDermott, Jim C.",Libertarian,regular,860,8604
Alaska,district 9,"Souphanavong, Bernie",New alliance,regular,183,8604
Alaska,district 9,"Young, Don",Republican,regular,3461,8604
Alaska,district 9,Write in,Other,absentee,15,8604
Alaska,district 9,"Lindbeck, Steve",Democratic,absentee,531,8604
Alaska,district 9,"McDermott, Jim C.",Libertarian,absentee,326,8604
Alaska,district 9,"Souphanavong, Bernie",New alliance,absentee,49,8604
Alaska,district 9,"Young, Don",Republican,absentee,1283,8604
Alaska,district 9,Write in,Other,early,5,8604
Alaska,district 9,"Lindbeck, Steve",Democratic,early,180,8604
Alaska,district 9,"McDermott, Jim C.",Libertarian,early,67,8604
Alaska,district 9,"Souphanavong, Bernie",New alliance,early,11,8604
Alaska,district 9,"Young, Don",Republican,early,300,8604
Alaska,district 10,Write in,Other,regular,39,8735
Alaska,district 10,"Lindbeck, Steve",Democratic,regular,1325,8735
Alaska,district 10,"McDermott, Jim C.",Libertarian,regular,824,8735
Alaska,district 10,"Souphanavong, Bernie",New alliance,regular,233,8735
Alaska,district 10,"Young, Don",Republican,regular,3228,8735
Alaska,district 10,Write in,Other,absentee,21,8735
Alaska,district 10,"Lindbeck, Steve",Democratic,absentee,479,8735
Alaska,district 10,"McDermott, Jim C.",Libertarian,absentee,239,8735
Alaska,district 10,"Souphanavong, Bernie",New alliance,absentee,37,8735
Alaska,district 10,"Young, Don",Republican,absentee,981,8735
Alaska,district 10,Write in,Other,early,13,8735
Alaska,district 10,"Lindbeck, Steve",Democratic,early,362,8735
Alaska,district 10,"McDermott, Jim C.",Libertarian,early,185,8735
Alaska,district 10,"Souphanavong, Bernie",New alliance,early,37,8735
Alaska,district 10,"Young, Don",Republican,early,732,8735
Alaska,district 11,Write in,Other,regular,34,9449
Alaska,district 11,"Lindbeck, Steve",Democratic,regular,1580,9449
Alaska,district 11,"McDermott, Jim C.",Libertarian,regular,879,9449
Alaska,district 11,"Souphanavong, Bernie",New alliance,regular,213,9449
Alaska,district 11,"Young, Don",Republican,regular,3590,9449
Alaska,district 11,Write in,Other,absentee,16,9449
Alaska,district 11,"Lindbeck, Steve",Democratic,absentee,601,9449
Alaska,district 11,"McDermott, Jim C.",Libertarian,absentee,263,9449
Alaska,district 11,"Souphanavong, Bernie",New alliance,absentee,75,9449
Alaska,district 11,"Young, Don",Republican,absentee,1212,9449
Alaska,district 11,Write in,Other,early,6,9449
Alaska,district 11,"Lindbeck, Steve",Democratic,early,273,9449
Alaska,district 11,"McDermott, Jim C.",Libertarian,early,119,9449
Alaska,district 11,"Souphanavong, Bernie",New alliance,early,38,9449
Alaska,district 11,"Young, Don",Republican,early,550,9449
Alaska,district 12,Write in,Other,regular,36,9313
Alaska,district 12,"Lindbeck, Steve",Democratic,regular,1291,9313
Alaska,district 12,"McDermott, Jim C.",Libertarian,regular,754,9313
Alaska,district 12,"Souphanavong, Bernie",New alliance,regular,172,9313
Alaska,district 12,"Young, Don",Republican,regular,3698,9313
Alaska,district 12,Write in,Other,absentee,11,9313
Alaska,district 12,"Lindbeck, Steve",Democratic,absentee,609,9313
Alaska,district 12,"McDermott, Jim C.",Libertarian,absentee,265,9313
Alaska,district 12,"Souphanavong, Bernie",New alliance,absentee,60,9313
Alaska,district 12,"Young, Don",Republican,absentee,1374,9313
Alaska,district 12,Write in,Other,early,7,9313
Alaska,district 12,"Lindbeck, Steve",Democratic,early,269,9313
Alaska,district 12,"McDermott, Jim C.",Libertarian,early,125,9313
Alaska,district 12,"Souphanavong, Bernie",New alliance,early,16,9313
Alaska,district 12,"Young, Don",Republican,early,626,9313
Alaska,district 13,Write in,Other,regular,11,6134
Alaska,district 13,"Lindbeck, Steve",Democratic,regular,1082,6134
Alaska,district 13,"McDermott, Jim C.",Libertarian,regular,536,6134
Alaska,district 13,"Souphanavong, Bernie",New alliance,regular,129,6134
Alaska,district 13,"Young, Don",Republican,regular,2393,6134
Alaska,district 13,Write in,Other,absentee,6,6134
Alaska,district 13,"Lindbeck, Steve",Democratic,absentee,378,6134
Alaska,district 13,"McDermott, Jim C.",Libertarian,absentee,171,6134
Alaska,district 13,"Souphanavong, Bernie",New alliance,absentee,43,6134
Alaska,district 13,"Young, Don",Republican,absentee,946,6134
Alaska,district 13,Write in,Other,early,3,6134
Alaska,district 13,"Lindbeck, Steve",Democratic,early,159,6134
Alaska,district 13,"McDermott, Jim C.",Libertarian,early,50,6134
Alaska,district 13,"Souphanavong, Bernie",New alliance,early,11,6134
Alaska,district 13,"Young, Don",Republican,early,216,6134
Alaska,district 14,Write in,Other,regular,21,10129
Alaska,district 14,"Lindbeck, Steve",Democratic,regular,1912,10129
Alaska,district 14,"McDermott, Jim C.",Libertarian,regular,738,10129
Alaska,district 14,"Souphanavong, Bernie",New alliance,regular,160,10129
Alaska,district 14,"Young, Don",Republican,regular,3725,10129
Alaska,district 14,Write in,Other,absentee,10,10129
Alaska,district 14,"Lindbeck, Steve",Democratic,absentee,654,10129
Alaska,district 14,"McDermott, Jim C.",Libertarian,absentee,247,10129
Alaska,district 14,"Souphanavong, Bernie",New alliance,absentee,69,10129
Alaska,district 14,"Young, Don",Republican,absentee,1459,10129
Alaska,district 14,Write in,Other,early,1,10129
Alaska,district 14,"Lindbeck, Steve",Democratic,early,480,10129
Alaska,district 14,"McDermott, Jim C.",Libertarian,early,94,10129
Alaska,district 14,"Souphanavong, Bernie",New alliance,early,26,10129
Alaska,district 14,"Young, Don",Republican,early,533,10129
Alaska,district 15,Write in,Other,regular,8,4694
Alaska,district 15,"Lindbeck, Steve",Democratic,regular,1051,4694
Alaska,district 15,"McDermott, Jim C.",Libertarian,regular,328,4694
Alaska,district 15,"Souphanavong, Bernie",New alliance,regular,142,4694
Alaska,district 15,"Young, Don",Republican,regular,1606,4694
Alaska,district 15,Write in,Other,absentee,6,4694
Alaska,district 15,"Lindbeck, Steve",Democratic,absentee,295,4694
Alaska,district 15,"McDermott, Jim C.",Libertarian,absentee,115,4694
Alaska,district 15,"Souphanavong, Bernie",New alliance,absentee,33,4694
Alaska,district 15,"Young, Don",Republican,absentee,594,4694
Alaska,district 15,Write in,Other,early,1,4694
Alaska,district 15,"Lindbeck, Steve",Democratic,early,251,4694
Alaska,district 15,"McDermott, Jim C.",Libertarian,early,41,4694
Alaska,district 15,"Souphanavong, Bernie",New alliance,early,8,4694
Alaska,district 15,"Young, Don",Republican,early,215,4694
Alaska,district 16,Write in,Other,regular,17,7207
Alaska,district 16,"Lindbeck, Steve",Democratic,regular,2084,7207
Alaska,district 16,"McDermott, Jim C.",Libertarian,regular,473,7207
Alaska,district 16,"Souphanavong, Bernie",New alliance,regular,172,7207
Alaska,district 16,"Young, Don",Republican,regular,2352,7207
Alaska,district 16,Write in,Other,absentee,1,7207
Alaska,district 16,"Lindbeck, Steve",Democratic,absentee,438,7207
Alaska,district 16,"McDermott, Jim C.",Libertarian,absentee,105,7207
Alaska,district 16,"Souphanavong, Bernie",New alliance,absentee,25,7207
Alaska,district 16,"Young, Don",Republican,absentee,494,7207
Alaska,district 16,Write in,Other,early,2,7207
Alaska,district 16,"Lindbeck, Steve",Democratic,early,597,7207
Alaska,district 16,"McDermott, Jim C.",Libertarian,early,87,7207
Alaska,district 16,"Souphanavong, Bernie",New alliance,early,32,7207
Alaska,district 16,"Young, Don",Republican,early,328,7207
Alaska,district 17,Write in,Other,regular,16,6523
Alaska,district 17,"Lindbeck, Steve",Democratic,regular,2050,6523
Alaska,district 17,"McDermott, Jim C.",Libertarian,regular,398,6523
Alaska,district 17,"Souphanavong, Bernie",New alliance,regular,158,6523
Alaska,district 17,"Young, Don",Republican,regular,1931,6523
Alaska,district 17,Write in,Other,absentee,1,6523
Alaska,district 17,"Lindbeck, Steve",Democratic,absentee,478,6523
Alaska,district 17,"McDermott, Jim C.",Libertarian,absentee,87,6523
Alaska,district 17,"Souphanavong, Bernie",New alliance,absentee,27,6523
Alaska,district 17,"Young, Don",Republican,absentee,424,6523
Alaska,district 17,Write in,Other,early,5,6523
Alaska,district 17,"Lindbeck, Steve",Democratic,early,566,6523
Alaska,district 17,"McDermott, Jim C.",Libertarian,early,70,6523
Alaska,district 17,"Souphanavong, Bernie",New alliance,early,26,6523
Alaska,district 17,"Young, Don",Republican,early,286,6523
Alaska,district 18,Write in,Other,regular,17,7170
Alaska,district 18,"Lindbeck, Steve",Democratic,regular,2280,7170
Alaska,district 18,"McDermott, Jim C.",Libertarian,regular,409,7170
Alaska,district 18,"Souphanavong, Bernie",New alliance,regular,190,7170
Alaska,district 18,"Young, Don",Republican,regular,1810,7170
Alaska,district 18,Write in,Other,absentee,1,7170
Alaska,district 18,"Lindbeck, Steve",Democratic,absentee,510,7170
Alaska,district 18,"McDermott, Jim C.",Libertarian,absentee,71,7170
Alaska,district 18,"Souphanavong, Bernie",New alliance,absentee,28,7170
Alaska,district 18,"Young, Don",Republican,absentee,407,7170
Alaska,district 18,Write in,Other,early,4,7170
Alaska,district 18,"Lindbeck, Steve",Democratic,early,884,7170
Alaska,district 18,"McDermott, Jim C.",Libertarian,early,90,7170
Alaska,district 18,"Souphanavong, Bernie",New alliance,early,35,7170
Alaska,district 18,"Young, Don",Republican,early,434,7170
Alaska,district 19,Write in,Other,regular,16,4633
Alaska,district 19,"Lindbeck, Steve",Democratic,regular,1742,4633
Alaska,district 19,"McDermott, Jim C.",Libertarian,regular,264,4633
Alaska,district 19,"Souphanavong, Bernie",New alliance,regular,137,4633
Alaska,district 19,"Young, Don",Republican,regular,1375,4633
Alaska,district 19,Write in,Other,absentee,2,4633
Alaska,district 19,"Lindbeck, Steve",Democratic,absentee,237,4633
Alaska,district 19,"McDermott, Jim C.",Libertarian,absentee,46,4633
Alaska,district 19,"Souphanavong, Bernie",New alliance,absentee,19,4633
Alaska,district 19,"Young, Don",Republican,absentee,194,4633
Alaska,district 19,Write in,Other,early,0,4633
Alaska,district 19,"Lindbeck, Steve",Democratic,early,382,4633
Alaska,district 19,"McDermott, Jim C.",Libertarian,early,44,4633
Alaska,district 19,"Souphanavong, Bernie",New alliance,early,10,4633
Alaska,district 19,"Young, Don",Republican,early,165,4633
Alaska,district 20,Write in,Other,regular,10,6904
Alaska,district 20,"Lindbeck, Steve",Democratic,regular,2274,6904
Alaska,district 20,"McDermott, Jim C.",Libertarian,regular,290,6904
Alaska,district 20,"Souphanavong, Bernie",New alliance,regular,162,6904
Alaska,district 20,"Young, Don",Republican,regular,1544,6904
Alaska,district 20,Write in,Other,absentee,4,6904
Alaska,district 20,"Lindbeck, Steve",Democratic,absentee,580,6904
Alaska,district 20,"McDermott, Jim C.",Libertarian,absentee,101,6904
Alaska,district 20,"Souphanavong, Bernie",New alliance,absentee,42,6904
Alaska,district 20,"Young, Don",Republican,absentee,376,6904
Alaska,district 20,Write in,Other,early,4,6904
Alaska,district 20,"Lindbeck, Steve",Democratic,early,1024,6904
Alaska,district 20,"McDermott, Jim C.",Libertarian,early,96,6904
Alaska,district 20,"Souphanavong, Bernie",New alliance,early,43,6904
Alaska,district 20,"Young, Don",Republican,early,354,6904
Alaska,district 21,Write in,Other,regular,17,8467
Alaska,district 21,"Lindbeck, Steve",Democratic,regular,2606,8467
Alaska,district 21,"McDermott, Jim C.",Libertarian,regular,468,8467
Alaska,district 21,"Souphanavong, Bernie",New alliance,regular,228,8467
Alaska,district 21,"Young, Don",Republican,regular,2499,8467
Alaska,district 21,Write in,Other,absentee,8,8467
Alaska,district 21,"Lindbeck, Steve",Democratic,absentee,498,8467
Alaska,district 21,"McDermott, Jim C.",Libertarian,absentee,94,8467
Alaska,district 21,"Souphanavong, Bernie",New alliance,absentee,33,8467
Alaska,district 21,"Young, Don",Republican,absentee,478,8467
Alaska,district 21,Write in,Other,early,2,8467
Alaska,district 21,"Lindbeck, Steve",Democratic,early,898,8467
Alaska,district 21,"McDermott, Jim C.",Libertarian,early,95,8467
Alaska,district 21,"Souphanavong, Bernie",New alliance,early,35,8467
Alaska,district 21,"Young, Don",Republican,early,508,8467
Alaska,district 22,Write in,Other,regular,14,8180
Alaska,district 22,"Lindbeck, Steve",Democratic,regular,2102,8180
Alaska,district 22,"McDermott, Jim C.",Libertarian,regular,556,8180
Alaska,district 22,"Souphanavong, Bernie",New alliance,regular,157,8180
Alaska,district 22,"Young, Don",Republican,regular,3125,8180
Alaska,district 22,Write in,Other,absentee,1,8180
Alaska,district 22,"Lindbeck, Steve",Democratic,absentee,370,8180
Alaska,district 22,"McDermott, Jim C.",Libertarian,absentee,112,8180
Alaska,district 22,"Souphanavong, Bernie",New alliance,absentee,30,8180
Alaska,district 22,"Young, Don",Republican,absentee,527,8180
Alaska,district 22,Write in,Other,early,2,8180
Alaska,district 22,"Lindbeck, Steve",Democratic,early,585,8180
Alaska,district 22,"McDermott, Jim C.",Libertarian,early,86,8180
Alaska,district 22,"Souphanavong, Bernie",New alliance,early,26,8180
Alaska,district 22,"Young, Don",Republican,early,487,8180
Alaska,district 23,Write in,Other,regular,20,6696
Alaska,district 23,"Lindbeck, Steve",Democratic,regular,1896,6696
Alaska,district 23,"McDermott, Jim C.",Libertarian,regular,517,6696
Alaska,district 23,"Souphanavong, Bernie",New alliance,regular,174,6696
Alaska,district 23,"Young, Don",Republican,regular,2381,6696
Alaska,district 23,Write in,Other,absentee,2,6696
Alaska,district 23,"Lindbeck, Steve",Democratic,absentee,290,6696
Alaska,district 23,"McDermott, Jim C.",Libertarian,absentee,86,6696
Alaska,district 23,"Souphanavong, Bernie",New alliance,absentee,25,6696
Alaska,district 23,"Young, Don",Republican,absentee,390,6696
Alaska,district 23,Write in,Other,early,4,6696
Alaska,district 23,"Lindbeck, Steve",Democratic,early,482,6696
Alaska,district 23,"McDermott, Jim C.",Libertarian,early,75,6696
Alaska,district 23,"Souphanavong, Bernie",New alliance,early,27,6696
Alaska,district 23,"Young, Don",Republican,early,327,6696
Alaska,district 24,Write in,Other,regular,19,9117
Alaska,district 24,"Lindbeck, Steve",Democratic,regular,2153,9117
Alaska,district 24,"McDermott, Jim C.",Libertarian,regular,524,9117
Alaska,district 24,"Souphanavong, Bernie",New alliance,regular,161,9117
Alaska,district 24,"Young, Don",Republican,regular,3412,9117
Alaska,district 24,Write in,Other,absentee,7,9117
Alaska,district 24,"Lindbeck, Steve",Democratic,absentee,476,9117
Alaska,district 24,"McDermott, Jim C.",Libertarian,absentee,112,9117
Alaska,district 24,"Souphanavong, Bernie",New alliance,absentee,27,9117
Alaska,district 24,"Young, Don",Republican,absentee,727,9117
Alaska,district 24,Write in,Other,early,5,9117
Alaska,district 24,"Lindbeck, Steve",Democratic,early,714,9117
Alaska,district 24,"McDermott, Jim C.",Libertarian,early,98,9117
Alaska,district 24,"Souphanavong, Bernie",New alliance,early,23,9117
Alaska,district 24,"Young, Don",Republican,early,659,9117
Alaska,district 25,Write in,Other,regular,22,7893
Alaska,district 25,"Lindbeck, Steve",Democratic,regular,2245,7893
Alaska,district 25,"McDermott, Jim C.",Libertarian,regular,540,7893
Alaska,district 25,"Souphanavong, Bernie",New alliance,regular,162,7893
Alaska,district 25,"Young, Don",Republican,regular,2849,7893
Alaska,district 25,Write in,Other,absentee,5,7893
Alaska,district 25,"Lindbeck, Steve",Democratic,absentee,382,7893
Alaska,district 25,"McDermott, Jim C.",Libertarian,absentee,89,7893
Alaska,district 25,"Souphanavong, Bernie",New alliance,absentee,30,7893
Alaska,district 25,"Young, Don",Republican,absentee,489,7893
Alaska,district 25,Write in,Other,early,4,7893
Alaska,district 25,"Lindbeck, Steve",Democratic,early,557,7893
Alaska,district 25,"McDermott, Jim C.",Libertarian,early,75,7893
Alaska,district 25,"Souphanavong, Bernie",New alliance,early,26,7893
Alaska,district 25,"Young, Don",Republican,early,418,7893
Alaska,district 26,Write in,Other,regular,18,8699
Alaska,district 26,"Lindbeck, Steve",Democratic,regular,2034,8699
Alaska,district 26,"McDermott, Jim C.",Libertarian,regular,480,8699
Alaska,district 26,"Souphanavong, Bernie",New alliance,regular,175,8699
Alaska,district 26,"Young, Don",Republican,regular,3340,8699
Alaska,district 26,Write in,Other,absentee,2,8699
Alaska,district 26,"Lindbeck, Steve",Democratic,absentee,431,8699
Alaska,district 26,"McDermott, Jim C.",Libertarian,absentee,82,8699
Alaska,district 26,"Souphanavong, Bernie",New alliance,absentee,17,8699
Alaska,district 26,"Young, Don",Republican,absentee,719,8699
Alaska,district 26,Write in,Other,early,3,8699
Alaska,district 26,"Lindbeck, Steve",Democratic,early,671,8699
Alaska,district 26,"McDermott, Jim C.",Libertarian,early,88,8699
Alaska,district 26,"Souphanavong, Bernie",New alliance,early,18,8699
Alaska,district 26,"Young, Don",Republican,early,621,8699
Alaska,district 27,Write in,Other,regular,19,8607
