state,county,candidate,party,candidatevotes,totalvotes
Texas,gillespie,Other,Other,480,13214
Texas,glasscock,Hillary Clinton,Democratic,34,604
Texas,glasscock,Donald Trump,Republican,553,604
Texas,glasscock,Other,Other,17,604
Texas,goliad,Hillary Clinton,Democratic,973,3708
Texas,goliad,Donald Trump,Republican,2620,3708
Texas,goliad,Other,Other,115,3708
Texas,gonzales,Hillary Clinton,Democratic,1571,6334
Texas,gonzales,Donald Trump,Republican,4587,6334
Texas,gonzales,Other,Other,176,6334
Texas,gray,Hillary Clinton,Democratic,701,7405
Texas,gray,Donald Trump,Republican,6500,7405
Texas,gray,Other,Other,204,7405
Texas,grayson,Hillary Clinton,Democratic,10301,47416
Texas,grayson,Donald Trump,Republican,35325,47416
Texas,grayson,Other,Other,1790,47416
Texas,gregg,Hillary Clinton,Democratic,11677,41749
Texas,gregg,Donald Trump,Republican,28764,41749
Texas,gregg,Other,Other,1308,41749
Texas,grimes,Hillary Clinton,Democratic,2194,9533
Texas,grimes,Donald Trump,Republican,7065,9533
Texas,grimes,Other,Other,274,9533
Texas,guadalupe,Hillary Clinton,Democratic,18391,57822
Texas,guadalupe,Donald Trump,Republican,36632,57822
Texas,guadalupe,Other,Other,2799,57822
Texas,hale,Hillary Clinton,Democratic,2101,8858
Texas,hale,Donald Trump,Republican,6366,8858
Texas,hale,Other,Other,391,8858
Texas,hall,Hillary Clinton,Democratic,164,1091
Texas,hall,Donald Trump,Republican,893,1091
Texas,hall,Other,Other,34,1091
Texas,hamilton,Hillary Clinton,Democratic,479,3620
Texas,hamilton,Donald Trump,Republican,3060,3620
Texas,hamilton,Other,Other,81,3620
Texas,hansford,Hillary Clinton,Democratic,171,1947
Texas,hansford,Donald Trump,Republican,1730,1947
Texas,hansford,Other,Other,46,1947
Texas,hardeman,Hillary Clinton,Democratic,249,1513
Texas,hardeman,Donald Trump,Republican,1207,1513
Texas,hardeman,Other,Other,57,1513
Texas,hardin,Hillary Clinton,Democratic,2780,22780
Texas,hardin,Donald Trump,Republican,19606,22780
Texas,hardin,Other,Other,394,22780
Texas,harris,Hillary Clinton,Democratic,707914,1312112
Texas,harris,Donald Trump,Republican,545955,1312112
Texas,harris,Other,Other,58243,1312112
Texas,harrison,Hillary Clinton,Democratic,7151,26548
Texas,harrison,Donald Trump,Republican,18749,26548
Texas,harrison,Other,Other,648,26548
Texas,hartley,Hillary Clinton,Democratic,173,1952
Texas,hartley,Donald Trump,Republican,1730,1952
Texas,hartley,Other,Other,49,1952
Texas,haskell,Hillary Clinton,Democratic,314,1770
Texas,haskell,Donald Trump,Republican,1403,1770
Texas,haskell,Other,Other,53,1770
Texas,hays,Hillary Clinton,Democratic,33224,72164
Texas,hays,Donald Trump,Republican,33826,72164
Texas,hays,Other,Other,5114,72164
Texas,hemphill,Hillary Clinton,Democratic,181,1695
Texas,hemphill,Donald Trump,Republican,1462,1695
Texas,hemphill,Other,Other,52,1695
Texas,henderson,Hillary Clinton,Democratic,5669,30045
Texas,henderson,Donald Trump,Republican,23650,30045
Texas,henderson,Other,Other,726,30045
Texas,hidalgo,Hillary Clinton,Democratic,118809,173437
Texas,hidalgo,Donald Trump,Republican,48642,173437
Texas,hidalgo,Other,Other,5986,173437
Texas,hill,Hillary Clinton,Democratic,2547,12970
Texas,hill,Donald Trump,Republican,10108,12970
Texas,hill,Other,Other,315,12970
Texas,hockley,Hillary Clinton,Democratic,1260,7311
Texas,hockley,Donald Trump,Republican,5809,7311
Texas,hockley,Other,Other,242,7311
Texas,hood,Hillary Clinton,Democratic,4008,26262
Texas,hood,Donald Trump,Republican,21382,26262
Texas,hood,Other,Other,872,26262
Texas,hopkins,Hillary Clinton,Democratic,2510,13538
Texas,hopkins,Donald Trump,Republican,10707,13538
Texas,hopkins,Other,Other,321,13538
Texas,houston,Hillary Clinton,Democratic,1978,8353
Texas,houston,Donald Trump,Republican,6205,8353
Texas,houston,Other,Other,170,8353
Texas,howard,Hillary Clinton,Democratic,1770,8723
Texas,howard,Donald Trump,Republican,6637,8723
Texas,howard,Other,Other,316,8723
Texas,hudspeth,Hillary Clinton,Democratic,324,871
Texas,hudspeth,Donald Trump,Republican,503,871
Texas,hudspeth,Other,Other,44,871
Texas,hunt,Hillary Clinton,Democratic,6396,31554
Texas,hunt,Donald Trump,Republican,23910,31554
Texas,hunt,Other,Other,1248,31554
Texas,hutchinson,Hillary Clinton,Democratic,854,8155
Texas,hutchinson,Donald Trump,Republican,7042,8155
Texas,hutchinson,Other,Other,259,8155
Texas,irion,Hillary Clinton,Democratic,90,766
Texas,irion,Donald Trump,Republican,660,766
Texas,irion,Other,Other,16,766
Texas,jack,Hillary Clinton,Democratic,314,3350
Texas,jack,Donald Trump,Republican,2973,3350
Texas,jack,Other,Other,63,3350
Texas,jackson,Hillary Clinton,Democratic,904,5302
Texas,jackson,Donald Trump,Republican,4266,5302
Texas,jackson,Other,Other,132,5302
Texas,jasper,Hillary Clinton,Democratic,2590,13419
Texas,jasper,Donald Trump,Republican,10609,13419
Texas,jasper,Other,Other,220,13419
Texas,jeff davis,Hillary Clinton,Democratic,422,1191
Texas,jeff davis,Donald Trump,Republican,695,1191
Texas,jeff davis,Other,Other,74,1191
Texas,jefferson,Hillary Clinton,Democratic,42443,87618
Texas,jefferson,Donald Trump,Republican,42862,87618
Texas,jefferson,Other,Other,2313,87618
Texas,jim hogg,Hillary Clinton,Democratic,1635,2119
Texas,jim hogg,Donald Trump,Republican,430,2119
Texas,jim hogg,Other,Other,54,2119
Texas,jim wells,Hillary Clinton,Democratic,6694,12379
Texas,jim wells,Donald Trump,Republican,5420,12379
Texas,jim wells,Other,Other,265,12379
Texas,johnson,Hillary Clinton,Democratic,10988,57606
Texas,johnson,Donald Trump,Republican,44382,57606
Texas,johnson,Other,Other,2236,57606
Texas,jones,Hillary Clinton,Democratic,936,5960
Texas,jones,Donald Trump,Republican,4819,5960
Texas,jones,Other,Other,205,5960
Texas,karnes,Hillary Clinton,Democratic,1145,4198
Texas,karnes,Donald Trump,Republican,2965,4198
Texas,karnes,Other,Other,88,4198
Texas,kaufman,Hillary Clinton,Democratic,10278,41265
Texas,kaufman,Donald Trump,Republican,29587,41265
Texas,kaufman,Other,Other,1400,41265
Texas,kendall,Hillary Clinton,Democratic,3643,20120
Texas,kendall,Donald Trump,Republican,15700,20120
Texas,kendall,Other,Other,777,20120
Texas,kenedy,Hillary Clinton,Democratic,99,186
Texas,kenedy,Donald Trump,Republican,84,186
Texas,kenedy,Other,Other,3,186
Texas,kent,Hillary Clinton,Democratic,59,434
Texas,kent,Donald Trump,Republican,360,434
Texas,kent,Other,Other,15,434
Texas,kerr,Hillary Clinton,Democratic,4681,23297
Texas,kerr,Donald Trump,Republican,17727,23297
Texas,kerr,Other,Other,889,23297
Texas,kimble,Hillary Clinton,Democratic,206,1952
Texas,kimble,Donald Trump,Republican,1697,1952
Texas,kimble,Other,Other,49,1952
Texas,king,Hillary Clinton,Democratic,5,159
Texas,king,Donald Trump,Republican,149,159
Texas,king,Other,Other,5,159
Texas,kinney,Hillary Clinton,Democratic,458,1430
Texas,kinney,Donald Trump,Republican,936,1430
Texas,kinney,Other,Other,36,1430
Texas,kleberg,Hillary Clinton,Democratic,4716,9512
Texas,kleberg,Donald Trump,Republican,4367,9512
Texas,kleberg,Other,Other,429,9512
Texas,knox,Hillary Clinton,Democratic,247,1367
Texas,knox,Donald Trump,Republican,1078,1367
Texas,knox,Other,Other,42,1367
Texas,lamar,Hillary Clinton,Democratic,3583,18611
Texas,lamar,Donald Trump,Republican,14561,18611
Texas,lamar,Other,Other,467,18611
Texas,lamb,Hillary Clinton,Democratic,771,3995
Texas,lamb,Donald Trump,Republican,3111,3995
Texas,lamb,Other,Other,113,3995
Texas,lampasas,Hillary Clinton,Democratic,1483,8205
Texas,lampasas,Donald Trump,Republican,6385,8205
Texas,lampasas,Other,Other,337,8205
Texas,la salle,Hillary Clinton,Democratic,1129,2059
Texas,la salle,Donald Trump,Republican,872,2059
Texas,la salle,Other,Other,58,2059
Texas,lavaca,Hillary Clinton,Democratic,1170,8661
Texas,lavaca,Donald Trump,Republican,7347,8661
Texas,lavaca,Other,Other,144,8661
Texas,lee,Hillary Clinton,Democratic,1372,6535
Texas,lee,Donald Trump,Republican,4997,6535
Texas,lee,Other,Other,166,6535
Texas,leon,Hillary Clinton,Democratic,909,7439
Texas,leon,Donald Trump,Republican,6391,7439
Texas,leon,Other,Other,139,7439
Texas,liberty,Hillary Clinton,Democratic,4862,24267
Texas,liberty,Donald Trump,Republican,18892,24267
Texas,liberty,Other,Other,513,24267
Texas,limestone,Hillary Clinton,Democratic,1778,7739
Texas,limestone,Donald Trump,Republican,5796,7739
Texas,limestone,Other,Other,165,7739
Texas,lipscomb,Hillary Clinton,Democratic,135,1332
Texas,lipscomb,Donald Trump,Republican,1159,1332
Texas,lipscomb,Other,Other,38,1332
Texas,live oak,Hillary Clinton,Democratic,742,4302
Texas,live oak,Donald Trump,Republican,3464,4302
Texas,live oak,Other,Other,96,4302
Texas,llano,Hillary Clinton,Democratic,1825,10447
Texas,llano,Donald Trump,Republican,8299,10447
Texas,llano,Other,Other,323,10447
Texas,loving,Hillary Clinton,Democratic,4,65
Texas,loving,Donald Trump,Republican,58,65
Texas,loving,Other,Other,3,65
Texas,lubbock,Hillary Clinton,Democratic,28023,99013
Texas,lubbock,Donald Trump,Republican,65651,99013
Texas,lubbock,Other,Other,5339,99013
Texas,lynn,Hillary Clinton,Democratic,403,2009
Texas,lynn,Donald Trump,Republican,1546,2009
Texas,lynn,Other,Other,60,2009
Texas,mcculloch,Hillary Clinton,Democratic,482,3103
Texas,mcculloch,Donald Trump,Republican,2552,3103
Texas,mcculloch,Other,Other,69,3103
Texas,mclennan,Hillary Clinton,Democratic,27063,79075
Texas,mclennan,Donald Trump,Republican,48260,79075
Texas,mclennan,Other,Other,3752,79075
Texas,mcmullen,Hillary Clinton,Democratic,40,499
Texas,mcmullen,Donald Trump,Republican,454,499
Texas,mcmullen,Other,Other,5,499
Texas,madison,Hillary Clinton,Democratic,881,4289
Texas,madison,Donald Trump,Republican,3351,4289
Texas,madison,Other,Other,57,4289
Texas,marion,Hillary Clinton,Democratic,1165,4238
Texas,marion,Donald Trump,Republican,2983,4238
Texas,marion,Other,Other,90,4238
Texas,martin,Hillary Clinton,Democratic,266,1762
Texas,martin,Donald Trump,Republican,1455,1762
Texas,martin,Other,Other,41,1762
Texas,mason,Hillary Clinton,Democratic,354,2057
Texas,mason,Donald Trump,Republican,1656,2057
Texas,mason,Other,Other,47,2057
Texas,matagorda,Hillary Clinton,Democratic,3500,12196
Texas,matagorda,Donald Trump,Republican,8366,12196
Texas,matagorda,Other,Other,330,12196
Texas,maverick,Hillary Clinton,Democratic,10397,13588
Texas,maverick,Donald Trump,Republican,2816,13588
Texas,maverick,Other,Other,375,13588
Texas,medina,Hillary Clinton,Democratic,4634,17246
Texas,medina,Donald Trump,Republican,12085,17246
Texas,medina,Other,Other,527,17246
Texas,menard,Hillary Clinton,Democratic,154,864
Texas,menard,Donald Trump,Republican,682,864
Texas,menard,Other,Other,28,864
Texas,midland,Hillary Clinton,Democratic,10025,49212
Texas,midland,Donald Trump,Republican,36973,49212
Texas,midland,Other,Other,2214,49212
Texas,milam,Hillary Clinton,Democratic,2051,8664
Texas,milam,Donald Trump,Republican,6364,8664
Texas,milam,Other,Other,249,8664
Texas,mills,Hillary Clinton,Democratic,243,2245
Texas,mills,Donald Trump,Republican,1951,2245
Texas,mills,Other,Other,51,2245
Texas,mitchell,Hillary Clinton,Democratic,354,2196
Texas,mitchell,Donald Trump,Republican,1780,2196
Texas,mitchell,Other,Other,62,2196
Texas,montague,Hillary Clinton,Democratic,885,8604
Texas,montague,Donald Trump,Republican,7526,8604
Texas,montague,Other,Other,193,8604
Texas,montgomery,Hillary Clinton,Democratic,45835,204632
Texas,montgomery,Donald Trump,Republican,150314,204632
Texas,montgomery,Other,Other,8483,204632
Texas,moore,Hillary Clinton,Democratic,1098,5284
Texas,moore,Donald Trump,Republican,3977,5284
Texas,moore,Other,Other,209,5284
Texas,morris,Hillary Clinton,Democratic,1425,4973
Texas,morris,Donald Trump,Republican,3446,4973
Texas,morris,Other,Other,102,4973
Texas,motley,Hillary Clinton,Democratic,40,615
Texas,motley,Donald Trump,Republican,566,615
Texas,motley,Other,Other,9,615
Texas,nacogdoches,Hillary Clinton,Democratic,6846,22622
Texas,nacogdoches,Donald Trump,Republican,14771,22622
Texas,nacogdoches,Other,Other,1005,22622
Texas,navarro,Hillary Clinton,Democratic,4002,16433
Texas,navarro,Donald Trump,Republican,11994,16433
Texas,navarro,Other,Other,437,16433
Texas,newton,Hillary Clinton,Democratic,1156,5534
Texas,newton,Donald Trump,Republican,4288,5534
Texas,newton,Other,Other,90,5534
Texas,nolan,Hillary Clinton,Democratic,1029,4857
Texas,nolan,Donald Trump,Republican,3552,4857
Texas,nolan,Other,Other,276,4857
Texas,nueces,Hillary Clinton,Democratic,49198,104405
Texas,nueces,Donald Trump,Republican,50766,104405
Texas,nueces,Other,Other,4441,104405
Texas,ochiltree,Hillary Clinton,Democratic,274,3002
Texas,ochiltree,Donald Trump,Republican,2628,3002
Texas,ochiltree,Other,Other,100,3002
Texas,oldham,Hillary Clinton,Democratic,78,948
Texas,oldham,Donald Trump,Republican,850,948
Texas,oldham,Other,Other,20,948
Texas,orange,Hillary Clinton,Democratic,5735,32000
Texas,orange,Donald Trump,Republican,25513,32000
Texas,orange,Other,Other,752,32000
Texas,palo pinto,Hillary Clinton,Democratic,1708,10270
Texas,palo pinto,Donald Trump,Republican,8284,10270
Texas,palo pinto,Other,Other,278,10270
Texas,panola,Hillary Clinton,Democratic,1835,10416
Texas,panola,Donald Trump,Republican,8445,10416
Texas,panola,Other,Other,136,10416
Texas,parker,Hillary Clinton,Democratic,8344,56817
Texas,parker,Donald Trump,Republican,46473,56817
Texas,parker,Other,Other,2000,56817
Texas,parmer,Hillary Clinton,Democratic,485,2466
Texas,parmer,Donald Trump,Republican,1915,2466
Texas,parmer,Other,Other,66,2466
Texas,pecos,Hillary Clinton,Democratic,1554,4185
Texas,pecos,Donald Trump,Republican,2468,4185
Texas,pecos,Other,Other,163,4185
Texas,polk,Hillary Clinton,Democratic,4187,19852
Texas,polk,Donald Trump,Republican,15176,19852
Texas,polk,Other,Other,489,19852
Texas,potter,Hillary Clinton,Democratic,7657,28651
Texas,potter,Donald Trump,Republican,19630,28651
Texas,potter,Other,Other,1364,28651
Texas,presidio,Hillary Clinton,Democratic,1458,2208
Texas,presidio,Donald Trump,Republican,652,2208
Texas,presidio,Other,Other,98,2208
Texas,rains,Hillary Clinton,Democratic,628,4701
Texas,rains,Donald Trump,Republican,3968,4701
Texas,rains,Other,Other,105,4701
Texas,randall,Hillary Clinton,Democratic,8367,54305
Texas,randall,Donald Trump,Republican,43462,54305
Texas,randall,Other,Other,2476,54305
Texas,reagan,Hillary Clinton,Democratic,167,904
Texas,reagan,Donald Trump,Republican,709,904
Texas,reagan,Other,Other,28,904
Texas,real,Hillary Clinton,Democratic,262,1681
Texas,real,Donald Trump,Republican,1382,1681
Texas,real,Other,Other,37,1681
Texas,red river,Hillary Clinton,Democratic,1149,5161
Texas,red river,Donald Trump,Republican,3926,5161
Texas,red river,Other,Other,86,5161
Texas,reeves,Hillary Clinton,Democratic,1659,3184
Texas,reeves,Donald Trump,Republican,1417,3184
Texas,reeves,Other,Other,108,3184
Texas,refugio,Hillary Clinton,Democratic,1034,2948
Texas,refugio,Donald Trump,Republican,1830,2948
Texas,refugio,Other,Other,84,2948
Texas,roberts,Hillary Clinton,Democratic,20,554
Texas,roberts,Donald Trump,Republican,524,554
Texas,roberts,Other,Other,10,554
Texas,robertson,Hillary Clinton,Democratic,2203,7035
Texas,robertson,Donald Trump,Republican,4668,7035
Texas,robertson,Other,Other,164,7035
Texas,rockwall,Hillary Clinton,Democratic,9655,39948
Texas,rockwall,Donald Trump,Republican,28451,39948
Texas,rockwall,Other,Other,1842,39948
Texas,runnels,Hillary Clinton,Democratic,453,3782
Texas,runnels,Donald Trump,Republican,3250,3782
Texas,runnels,Other,Other,79,3782
Texas,rusk,Hillary Clinton,Democratic,3935,18994
Texas,rusk,Donald Trump,Republican,14675,18994
Texas,rusk,Other,Other,384,18994
Texas,sabine,Hillary Clinton,Democratic,614,4651
Texas,sabine,Donald Trump,Republican,3998,4651
Texas,sabine,Other,Other,39,4651
Texas,san augustine,Hillary Clinton,Democratic,910,3569
Texas,san augustine,Donald Trump,Republican,2622,3569
Texas,san augustine,Other,Other,37,3569
Texas,san jacinto,Hillary Clinton,Democratic,2038,10343
Texas,san jacinto,Donald Trump,Republican,8059,10343
Texas,san jacinto,Other,Other,246,10343
Texas,san patricio,Hillary Clinton,Democratic,7871,21656
Texas,san patricio,Donald Trump,Republican,13030,21656
Texas,san patricio,Other,Other,755,21656
Texas,san saba,Hillary Clinton,Democratic,293,2357
Texas,san saba,Donald Trump,Republican,2025,2357
Texas,san saba,Other,Other,39,2357
Texas,schleicher,Hillary Clinton,Democratic,208,1059
Texas,schleicher,Donald Trump,Republican,821,1059
Texas,schleicher,Other,Other,30,1059
Texas,scurry,Hillary Clinton,Democratic,733,5289
Texas,scurry,Donald Trump,Republican,4410,5289
Texas,scurry,Other,Other,146,5289
Texas,shackelford,Hillary Clinton,Democratic,103,1504
Texas,shackelford,Donald Trump,Republican,1378,1504
Texas,shackelford,Other,Other,23,1504
Texas,shelby,Hillary Clinton,Democratic,1758,9086
Texas,shelby,Donald Trump,Republican,7179,9086
Texas,shelby,Other,Other,149,9086
Texas,sherman,Hillary Clinton,Democratic,96,935
Texas,sherman,Donald Trump,Republican,807,935
Texas,sherman,Other,Other,32,935
Texas,smith,Hillary Clinton,Democratic,22300,84768
Texas,smith,Donald Trump,Republican,58930,84768
Texas,smith,Other,Other,3538,84768
Texas,somervell,Hillary Clinton,Democratic,541,3897
Texas,somervell,Donald Trump,Republican,3206,3897
Texas,somervell,Other,Other,150,3897
Texas,starr,Hillary Clinton,Democratic,9289,11740
Texas,starr,Donald Trump,Republican,2224,11740
Texas,starr,Other,Other,227,11740
Texas,stephens,Hillary Clinton,Democratic,348,3461
Texas,stephens,Donald Trump,Republican,3034,3461
Texas,stephens,Other,Other,79,3461
Texas,sterling,Hillary Clinton,Democratic,70,633
Texas,sterling,Donald Trump,Republican,549,633
Texas,sterling,Other,Other,14,633
Texas,stonewall,Hillary Clinton,Democratic,135,701
Texas,stonewall,Donald Trump,Republican,555,701
Texas,stonewall,Other,Other,11,701
Texas,sutton,Hillary Clinton,Democratic,313,1416
Texas,sutton,Donald Trump,Republican,1075,1416
